,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep
223,111,3,10,20,20,0.04,0.05,20,True,30,4,50,50,0.75,66,32
224,112,3,0,20,20,0.04,0.05,20,True,30,4,50,100,0.5,100,50
225,112,3,10,20,20,0.04,0.05,20,True,30,4,50,100,0.5,94,21
226,113,3,0,20,20,0.04,0.05,20,True,30,4,50,100,0.25,100,50
227,113,3,10,20,20,0.04,0.05,20,True,30,4,50,100,0.25,107,35
228,114,3,0,20,20,0.04,0.05,20,True,30,4,50,100,0.0,100,50
229,114,3,10,20,20,0.04,0.05,20,True,30,4,50,100,0.0,93,52
230,115,3,0,20,20,0.04,0.05,20,True,30,4,50,150,0.0,150,50
231,115,3,10,20,20,0.04,0.05,20,True,30,4,50,150,0.0,146,45
232,116,3,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
233,116,3,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,145,27
234,117,3,0,20,20,0.04,0.05,20,True,30,4,50,100,0.75,100,50
235,117,3,10,20,20,0.04,0.05,20,True,30,4,50,100,0.75,117,17
236,118,3,0,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,100
237,118,3,10,20,20,0.04,0.05,20,True,30,4,100,50,0.25,55,59
238,119,3,0,20,20,0.04,0.05,20,True,30,4,50,150,0.75,150,50
239,119,3,10,20,20,0.04,0.05,20,True,30,4,50,150,0.75,183,10
240,120,3,0,20,20,0.04,0.05,20,True,30,4,100,50,0.5,50,100
241,120,3,10,20,20,0.04,0.05,20,True,30,4,100,50,0.5,69,58
242,121,3,0,20,20,0.04,0.05,20,True,30,4,100,50,0.0,50,100
243,121,3,10,20,20,0.04,0.05,20,True,30,4,100,50,0.0,53,68
244,122,3,0,20,20,0.04,0.05,20,True,30,4,50,150,0.5,150,50
245,122,3,10,20,20,0.04,0.05,20,True,30,4,50,150,0.5,174,26
246,123,3,0,20,20,0.04,0.05,20,True,30,4,100,50,0.75,50,100
247,123,3,10,20,20,0.04,0.05,20,True,30,4,100,50,0.75,76,34
248,124,3,0,20,20,0.04,0.05,20,True,30,4,100,100,0.25,100,100
249,124,3,10,20,20,0.04,0.05,20,True,30,4,100,100,0.25,102,51
250,125,3,0,20,20,0.04,0.05,20,True,30,4,100,100,0.0,100,100
251,125,3,10,20,20,0.04,0.05,20,True,30,4,100,100,0.0,99,65
252,126,3,0,20,20,0.04,0.05,20,True,30,4,100,150,0.0,150,100
253,126,3,10,20,20,0.04,0.05,20,True,30,4,100,150,0.0,148,76
254,127,3,0,20,20,0.04,0.05,20,True,30,4,100,100,0.75,100,100
255,127,3,10,20,20,0.04,0.05,20,True,30,4,100,100,0.75,127,26
256,128,3,0,20,20,0.04,0.05,20,True,30,4,100,150,0.75,150,100
257,128,3,10,20,20,0.04,0.05,20,True,30,4,100,150,0.75,192,19
258,129,3,0,20,20,0.04,0.05,20,True,30,4,100,100,0.5,100,100
259,129,3,10,20,20,0.04,0.05,20,True,30,4,100,100,0.5,111,41
260,130,3,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
261,130,3,10,20,20,0.04,0.05,20,True,30,4,100,150,0.25,172,56
262,131,3,0,20,20,0.04,0.05,20,True,30,4,100,150,0.5,150,100
263,131,3,10,20,20,0.04,0.05,20,True,30,4,100,150,0.5,170,33
264,132,3,0,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,150
265,132,3,10,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,68
266,133,3,0,20,20,0.04,0.05,20,True,30,4,150,50,0.75,50,150
267,133,3,10,20,20,0.04,0.05,20,True,30,4,150,50,0.75,77,44
268,134,3,0,20,20,0.04,0.05,20,True,30,4,150,50,0.0,50,150
269,134,3,10,20,20,0.04,0.05,20,True,30,4,150,50,0.0,54,72
270,135,3,0,20,20,0.04,0.05,20,True,30,4,150,50,0.5,50,150
271,135,3,10,20,20,0.04,0.05,20,True,30,4,150,50,0.5,71,48
272,136,3,0,20,20,0.04,0.05,20,True,30,4,150,100,0.5,100,150
273,136,3,10,20,20,0.04,0.05,20,True,30,4,150,100,0.5,111,46
274,137,3,0,20,20,0.04,0.05,20,True,30,4,150,100,0.25,100,150
275,137,3,10,20,20,0.04,0.05,20,True,30,4,150,100,0.25,98,60
276,138,3,0,20,20,0.04,0.05,20,True,30,4,150,100,0.75,100,150
277,138,3,10,20,20,0.04,0.05,20,True,30,4,150,100,0.75,136,29
278,139,3,0,20,20,0.04,0.05,20,True,30,4,150,100,0.0,100,150
279,139,3,10,20,20,0.04,0.05,20,True,30,4,150,100,0.0,109,70
280,140,3,0,20,20,0.04,0.05,20,True,30,4,150,150,0.5,150,150
281,140,3,10,20,20,0.04,0.05,20,True,30,4,150,150,0.5,179,42
282,141,3,0,20,20,0.04,0.05,20,True,30,4,150,150,0.0,150,150
283,141,3,10,20,20,0.04,0.05,20,True,30,4,150,150,0.0,170,73
284,142,4,0,20,20,0.04,0.05,20,True,30,4,50,50,0.75,50,50
285,142,4,10,20,20,0.04,0.05,20,True,30,4,50,50,0.75,46,23
286,143,4,0,20,20,0.04,0.05,20,True,30,4,50,50,0.5,50,50
287,143,4,10,20,20,0.04,0.05,20,True,30,4,50,50,0.5,58,35
288,144,4,0,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,50
289,144,4,10,20,20,0.04,0.05,20,True,30,4,50,50,0.25,47,33
290,145,4,0,20,20,0.04,0.05,20,True,30,4,50,50,0.0,50,50
291,145,4,10,20,20,0.04,0.05,20,True,30,4,50,50,0.0,52,39
292,146,3,0,20,20,0.04,0.05,20,True,30,4,150,150,0.75,150,150
293,146,3,10,20,20,0.04,0.05,20,True,30,4,150,150,0.75,175,23
294,147,3,0,20,20,0.04,0.05,20,True,30,4,150,150,0.25,150,150
295,147,3,10,20,20,0.04,0.05,20,True,30,4,150,150,0.25,175,57
296,148,4,0,20,20,0.04,0.05,20,True,30,4,50,100,0.25,100,50
297,148,4,10,20,20,0.04,0.05,20,True,30,4,50,100,0.25,101,39
298,149,4,0,20,20,0.04,0.05,20,True,30,4,50,100,0.0,100,50
299,149,4,10,20,20,0.04,0.05,20,True,30,4,50,100,0.0,106,48
300,150,4,0,20,20,0.04,0.05,20,True,30,4,50,100,0.5,100,50
301,150,4,10,20,20,0.04,0.05,20,True,30,4,50,100,0.5,111,19
302,151,4,0,20,20,0.04,0.05,20,True,30,4,50,100,0.75,100,50
303,151,4,10,20,20,0.04,0.05,20,True,30,4,50,100,0.75,98,18
304,152,4,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
305,152,4,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,149,38
306,153,4,0,20,20,0.04,0.05,20,True,30,4,50,150,0.0,150,50
307,153,4,10,20,20,0.04,0.05,20,True,30,4,50,150,0.0,154,52
308,154,4,0,20,20,0.04,0.05,20,True,30,4,50,150,0.5,150,50
309,154,4,10,20,20,0.04,0.05,20,True,30,4,50,150,0.5,164,19
310,155,4,0,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,100
311,155,4,10,20,20,0.04,0.05,20,True,30,4,100,50,0.25,53,53
