,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep
101,9,1,20,20,20,0.04,0.05,20,True,30,4,150,50,0.25,37,14
102,9,1,30,20,20,0.04,0.05,20,True,30,4,150,50,0.25,25,4
103,9,1,40,20,20,0.04,0.05,20,True,30,4,150,50,0.25,5,3
104,9,1,50,20,20,0.04,0.05,20,True,30,4,150,50,0.25,3,4
105,9,1,60,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,5
106,9,1,70,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,5
107,9,1,80,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,5
108,9,1,90,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,7
109,9,1,100,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,11
110,10,1,0,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,100
111,10,1,10,20,20,0.04,0.05,20,True,30,4,100,50,0.25,57,54
112,10,1,20,20,20,0.04,0.05,20,True,30,4,100,50,0.25,25,24
113,10,1,30,20,20,0.04,0.05,20,True,30,4,100,50,0.25,10,8
114,10,1,40,20,20,0.04,0.05,20,True,30,4,100,50,0.25,1,12
115,10,1,50,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,10
116,10,1,60,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,17
117,10,1,70,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,31
118,10,1,80,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,34
119,10,1,90,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,44
120,10,1,100,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,35
121,11,1,0,20,20,0.04,0.05,20,True,30,4,50,100,0.25,100,50
122,11,1,10,20,20,0.04,0.05,20,True,30,4,50,100,0.25,101,36
123,11,1,20,20,20,0.04,0.05,20,True,30,4,50,100,0.25,44,29
124,11,1,30,20,20,0.04,0.05,20,True,30,4,50,100,0.25,13,21
125,11,1,40,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,15
126,11,1,50,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,19
127,11,1,60,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,20
128,11,1,70,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,33
129,11,1,80,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,41
130,11,1,90,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,38
131,11,1,100,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,37
132,12,1,0,20,20,0.04,0.05,20,True,30,4,100,100,0.25,100,100
133,12,1,10,20,20,0.04,0.05,20,True,30,4,100,100,0.25,110,55
134,12,1,20,20,20,0.04,0.05,20,True,30,4,100,100,0.25,77,26
135,12,1,30,20,20,0.04,0.05,20,True,30,4,100,100,0.25,40,13
136,12,1,40,20,20,0.04,0.05,20,True,30,4,100,100,0.25,7,16
137,12,1,50,20,20,0.04,0.05,20,True,30,4,100,100,0.25,1,24
138,12,1,60,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,33
139,12,1,70,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,31
140,12,1,80,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,33
141,12,1,90,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,34
142,12,1,100,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,34
143,13,1,0,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,50
144,13,1,10,20,20,0.04,0.05,20,True,30,4,50,50,0.25,54,47
145,13,1,20,20,20,0.04,0.05,20,True,30,4,50,50,0.25,28,27
146,13,1,30,20,20,0.04,0.05,20,True,30,4,50,50,0.25,18,20
147,13,1,40,20,20,0.04,0.05,20,True,30,4,50,50,0.25,5,24
148,13,1,50,20,20,0.04,0.05,20,True,30,4,50,50,0.25,1,25
149,13,1,60,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,21
150,13,1,70,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,29
151,13,1,80,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,28
152,13,1,90,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,34
153,13,1,100,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,32
154,14,1,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
155,14,1,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,173,25
156,14,1,20,20,20,0.04,0.05,20,True,30,4,50,150,0.25,69,19
157,14,1,30,20,20,0.04,0.05,20,True,30,4,50,150,0.25,20,16
158,14,1,40,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,15
159,14,1,50,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,22
160,14,1,60,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,29
161,14,1,70,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,30
162,14,1,80,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,32
163,14,1,90,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,29
164,14,1,100,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,35
165,15,1,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
166,15,1,10,20,20,0.04,0.05,20,True,30,4,100,150,0.25,176,53
167,15,1,20,20,20,0.04,0.05,20,True,30,4,100,150,0.25,93,19
168,15,1,30,20,20,0.04,0.05,20,True,30,4,100,150,0.25,35,12
169,15,1,40,20,20,0.04,0.05,20,True,30,4,100,150,0.25,5,11
170,15,1,50,20,20,0.04,0.05,20,True,30,4,100,150,0.25,1,15
171,15,1,60,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,18
172,15,1,70,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,20
173,15,1,80,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,21
174,15,1,90,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,24
175,15,1,100,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,31
176,16,1,0,20,20,0.04,0.05,20,True,30,4,150,100,0.25,100,150
177,16,1,10,20,20,0.04,0.05,20,True,30,4,150,100,0.25,100,66
178,16,1,20,20,20,0.04,0.05,20,True,30,4,150,100,0.25,78,18
179,16,1,30,20,20,0.04,0.05,20,True,30,4,150,100,0.25,30,9
180,16,1,40,20,20,0.04,0.05,20,True,30,4,150,100,0.25,6,9
181,16,1,50,20,20,0.04,0.05,20,True,30,4,150,100,0.25,3,12
182,16,1,60,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,15
183,16,1,70,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,24
184,16,1,80,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,28
185,16,1,90,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,30
