,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep,Ill sheep rate
594,594,13,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,27,1.037037037037037
595,595,13,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,37,0.0
596,596,13,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,32,1.4375
597,597,13,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,0,0.0
598,598,13,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,21,1.380952380952381
599,599,13,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,41,0.2682926829268293
600,600,13,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,42,0.0
601,601,13,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,29,1.5172413793103448
602,602,13,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
603,603,13,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,37,1.7297297297297298
604,604,13,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,28,0.6428571428571429
605,605,13,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,39,0.0
606,606,13,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,40,1.55
607,607,13,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,34,2.5294117647058822
608,608,13,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
609,609,13,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,34,0.6470588235294118
610,610,13,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,26,0.0
611,611,13,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,39,1.9230769230769231
612,612,13,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
613,613,13,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,41,0.0
614,614,13,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,34,0.7941176470588235
615,615,13,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,33,1.696969696969697
616,616,13,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,32,2.6875
617,617,13,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,33,1.6666666666666667
618,618,13,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
619,619,13,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,32,0.0
620,620,13,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,32,0.5625
621,621,13,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
622,622,13,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,36,0.8611111111111112
623,623,13,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,36,3.0
624,624,13,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,28,2.5357142857142856
625,625,13,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,29,0.0
626,626,13,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,36,1.6111111111111112
627,627,13,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,22,2.090909090909091
628,628,13,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,37,3.189189189189189
629,629,14,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,30,1.0333333333333334
630,630,13,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,41,0.0
631,631,14,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,37,1.2702702702702702
632,632,14,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,22,0.4090909090909091
633,633,14,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,41,0.7073170731707317
634,634,14,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,33,1.696969696969697
635,635,14,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,28,0.0
636,636,14,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,28,1.4285714285714286
637,637,14,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
638,638,14,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,36,0.7222222222222222
639,639,14,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,40,0.375
640,640,14,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,37,0.0
641,641,14,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,30,1.7666666666666666
642,642,14,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,29,1.1379310344827587
643,643,14,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,28,0.6428571428571429
644,644,14,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,32,2.625
645,645,14,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,37,0.0
646,646,14,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,36,1.8055555555555556
647,647,14,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,38,0.8947368421052632
648,648,14,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,33,0.45454545454545453
649,649,14,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
650,650,14,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,23,0.0
651,651,14,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
652,652,14,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,36,0.6111111111111112
653,653,14,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,27,2.037037037037037
654,654,14,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,20,0.0
655,655,14,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,35,1.9714285714285715
656,656,14,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,31,2.129032258064516
657,657,14,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,28,2.107142857142857
658,658,14,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,45,0.4222222222222222
659,659,14,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,38,0.0
660,660,14,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,30,3.6333333333333333
661,661,14,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,31,2.3225806451612905
662,662,14,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,35,1.2857142857142858
663,663,14,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
664,664,14,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,25,1.08
665,665,14,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,32,0.0
666,666,14,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,32,3.15625
667,667,14,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
668,668,14,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,34,1.5294117647058822
669,669,14,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,34,0.0
670,670,14,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,26,1.4230769230769231
671,671,14,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,35,2.6857142857142855
672,672,14,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,25,3.04
673,673,14,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,31,1.4516129032258065
674,674,14,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,35,0.0
675,675,15,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,35,1.3142857142857143
676,676,15,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,30,1.2
677,677,15,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,31,0.5161290322580645
678,678,15,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,41,0.4878048780487805
679,679,15,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,31,0.0
680,680,15,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,37,1.3513513513513513
681,681,15,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
682,682,15,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,33,0.6666666666666666
683,683,15,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,31,0.7741935483870968
684,684,15,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,19,2.736842105263158
685,685,15,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,35,0.0
686,686,15,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,38,1.131578947368421
687,687,15,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,30,1.3666666666666667
688,688,15,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,32,0.53125
689,689,15,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,22,0.0
690,690,15,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,28,2.7857142857142856
691,691,15,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,30,1.0666666666666667
692,692,15,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,31,1.8387096774193548
693,693,15,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,29,0.5862068965517241
694,694,15,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
695,695,15,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,35,0.0
696,696,15,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
697,697,15,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,36,1.8055555555555556
698,698,15,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,23,2.869565217391304
699,699,15,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,32,0.625
700,700,15,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,28,0.0
701,701,15,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,43,2.046511627906977
702,702,15,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,35,1.8571428571428572
703,703,15,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
704,704,15,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,19,1.5263157894736843
705,705,15,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,33,0.0
706,706,15,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,28,2.857142857142857
707,707,15,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,36,1.1944444444444444
708,708,15,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
709,709,15,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,23,1.0869565217391304
710,710,15,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,30,0.0
711,711,15,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,41,2.4634146341463414
712,712,15,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
713,713,15,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,29,2.2758620689655173
714,714,15,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,39,0.9230769230769231
715,715,15,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,36,0.0
716,716,15,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,39,2.0
717,717,15,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,29,3.5517241379310347
718,718,15,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,34,1.1764705882352942
719,719,15,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,34,0.0
720,720,16,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,35,1.3714285714285714
721,721,16,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,37,1.027027027027027
722,722,16,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
723,723,16,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,32,0.75
724,724,16,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,33,0.30303030303030304
725,725,16,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,28,0.0
726,726,16,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
727,727,16,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,46,0.717391304347826
728,728,16,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,36,0.7777777777777778
729,729,16,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,41,0.34146341463414637
730,730,16,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,39,0.0
731,731,16,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,29,1.4482758620689655
732,732,16,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,0,0.0
733,733,16,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,29,1.0344827586206897
734,734,16,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,29,0.8275862068965517
735,735,16,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,36,0.0
736,736,16,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,31,1.967741935483871
737,737,16,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
738,738,16,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,27,1.4074074074074074
739,739,16,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,30,0.6
740,740,16,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,39,0.0
741,741,16,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,33,2.1818181818181817
742,742,16,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,36,1.5
743,743,16,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
744,744,16,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,30,0.8666666666666667
745,745,16,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,26,3.5
746,746,16,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,35,0.0
747,747,16,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,33,0.696969696969697
748,748,16,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,36,1.5833333333333333
749,749,16,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,38,2.3684210526315788
750,750,16,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,37,0.0
751,751,16,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
752,752,16,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,27,2.740740740740741
753,753,16,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,31,1.4838709677419355
754,754,16,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,39,0.8461538461538461
755,755,16,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,24,0.0
756,756,16,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
757,757,16,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,30,3.5
758,758,16,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,43,0.6976744186046512
759,759,16,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,32,2.125
760,760,16,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,24,0.0
761,761,16,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,29,3.7586206896551726
762,762,16,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,39,2.051282051282051
763,763,16,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,37,0.8918918918918919
764,764,17,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
765,765,17,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,28,1.3571428571428572
766,766,16,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,33,0.0
767,767,17,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,29,1.206896551724138
768,768,17,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,38,0.7894736842105263
769,769,17,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,27,0.4074074074074074
770,770,17,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,31,0.0
771,771,17,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,38,1.1842105263157894
772,772,17,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
773,773,17,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,27,1.0
774,774,17,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,30,0.5
775,775,17,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,30,0.0
776,776,17,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,27,1.5925925925925926
777,777,17,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,38,0.8157894736842105
778,778,17,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,39,0.3333333333333333
779,779,17,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,24,3.0416666666666665
780,780,17,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,36,0.0
781,781,17,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,32,1.71875
782,782,17,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
783,783,17,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,32,1.21875
784,784,17,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,43,0.3953488372093023
785,785,17,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,36,0.0
786,786,17,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
787,787,17,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,27,2.814814814814815
788,788,17,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,39,1.2564102564102564
789,789,17,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,40,0.475
790,790,17,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,29,0.0
791,791,17,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
792,792,17,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,27,2.7777777777777777
793,793,17,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,40,1.375
794,794,17,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,24,3.2083333333333335
795,795,17,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,42,0.0
796,796,17,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,36,0.6666666666666666
797,797,17,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,41,1.146341463414634
798,798,17,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,36,0.5
799,799,17,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
800,800,17,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,33,0.0
801,801,17,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,36,2.5833333333333335
802,802,17,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
803,803,17,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,33,1.9696969696969697
804,804,17,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,34,0.0
805,805,17,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,35,1.0
806,806,17,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,46,1.9130434782608696
807,807,17,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,44,2.409090909090909
808,808,18,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,40,1.025
809,809,17,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,33,0.9090909090909091
810,810,17,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,33,0.0
811,811,18,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,31,0.41935483870967744
812,812,18,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,35,1.2285714285714286
813,813,18,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
814,814,18,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,31,0.6129032258064516
815,815,18,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,28,0.0
816,816,18,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,31,1.4838709677419355
817,817,18,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
818,818,18,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,35,0.8571428571428571
819,819,18,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,32,0.4375
820,820,18,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,45,0.0
821,821,18,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,30,1.5666666666666667
822,822,18,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,26,1.4230769230769231
823,823,18,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,0,0.0
824,824,18,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,33,0.48484848484848486
825,825,18,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,30,0.0
826,826,18,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
827,827,18,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,27,2.185185185185185
828,828,18,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,21,1.3333333333333333
829,829,18,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,36,0.3333333333333333
830,830,18,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,34,2.5
831,831,18,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,33,0.0
832,832,18,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
833,833,18,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,38,0.6052631578947368
834,834,18,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,32,1.75
835,835,18,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,32,0.0
836,836,18,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,28,2.892857142857143
837,837,18,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
838,838,18,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,33,0.8787878787878788
839,839,18,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,31,1.935483870967742
840,840,18,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,42,0.0
841,841,18,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,24,2.7083333333333335
842,842,18,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,27,1.8148148148148149
843,843,18,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,32,0.53125
844,844,18,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
845,845,18,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,37,0.0
846,846,18,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,42,2.6666666666666665
847,847,18,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,35,1.8857142857142857
848,848,18,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
849,849,18,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,23,1.608695652173913
850,850,18,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,26,0.0
851,851,18,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,39,3.1794871794871793
852,852,18,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,31,2.3548387096774195
853,853,18,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,29,0.0
854,854,18,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,32,1.1875
855,855,19,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,34,0.7941176470588235
856,856,19,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,33,0.9696969696969697
857,857,19,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,35,1.2857142857142858
858,858,19,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
859,859,19,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,37,0.32432432432432434
860,860,19,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,33,0.0
861,861,19,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
862,862,19,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,41,0.9512195121951219
863,863,19,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,30,0.9666666666666667
864,864,19,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,42,0.0
865,865,19,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,34,1.7941176470588236
866,866,19,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,37,0.43243243243243246
867,867,19,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,31,0.4838709677419355
868,868,19,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,35,1.0
869,869,19,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,34,2.2941176470588234
870,870,19,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,43,0.0
871,871,19,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,24,2.0833333333333335
872,872,19,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
873,873,19,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,26,1.7692307692307692
874,874,19,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,34,0.5882352941176471
875,875,19,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,38,0.0
876,876,19,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
877,877,19,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,26,2.1538461538461537
878,878,19,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,41,1.9268292682926829
879,879,19,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,27,0.8518518518518519
880,880,19,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,40,0.0
881,881,19,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,27,3.185185185185185
882,882,19,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
883,883,19,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,31,1.096774193548387
884,884,19,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,26,2.3076923076923075
885,885,19,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,30,0.0
886,886,19,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
887,887,19,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,30,2.566666666666667
888,888,19,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,36,1.4722222222222223
889,889,19,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,34,0.5294117647058824
890,890,19,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,37,0.0
891,891,19,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,22,4.7272727272727275
